timestamp,temperature_c,wind_speed_kmh,rain_mm,spot_price_eur_mwh,timestamp_local
2025-03-31 18:00:00+00:00,6.6,8.6,0.0,150.56,2025-03-31 20:00:00+02:00
2025-03-31 19:00:00+00:00,5.6,8.6,0.0,118.39,2025-03-31 21:00:00+02:00
2025-03-31 20:00:00+00:00,4.7,7.2,0.0,88.79,2025-03-31 22:00:00+02:00
2025-03-31 21:00:00+00:00,3.7,5.4,0.0,75.53,2025-03-31 23:00:00+02:00
2025-03-31 22:00:00+00:00,2.9,4.9,0.0,30.0,2025-04-01 00:00:00+02:00
2025-03-31 23:00:00+00:00,2.7,5.2,0.0,30.06,2025-04-01 01:00:00+02:00
2025-04-01 00:00:00+00:00,2.2,5.1,0.0,32.83,2025-04-01 02:00:00+02:00
2025-04-01 01:00:00+00:00,1.0,5.0,0.0,32.91,2025-04-01 03:00:00+02:00
2025-04-01 02:00:00+00:00,0.9,4.1,0.0,33.95,2025-04-01 04:00:00+02:00
2025-04-01 03:00:00+00:00,0.9,4.5,0.0,44.3,2025-04-01 05:00:00+02:00
2025-04-01 04:00:00+00:00,1.4,5.6,0.0,60.71,2025-04-01 06:00:00+02:00
2025-04-01 05:00:00+00:00,1.6,5.9,0.0,97.72,2025-04-01 07:00:00+02:00
2025-04-01 06:00:00+00:00,2.5,6.0,0.0,76.59,2025-04-01 08:00:00+02:00
2025-04-01 07:00:00+00:00,4.3,4.5,0.0,52.1,2025-04-01 09:00:00+02:00
2025-04-01 08:00:00+00:00,6.6,4.4,0.0,38.47,2025-04-01 10:00:00+02:00
2025-04-01 09:00:00+00:00,9.0,4.3,0.0,32.06,2025-04-01 11:00:00+02:00
2025-04-01 10:00:00+00:00,10.7,5.6,0.0,26.62,2025-04-01 12:00:00+02:00
2025-04-01 11:00:00+00:00,11.7,6.5,0.0,16.39,2025-04-01 13:00:00+02:00
2025-04-01 12:00:00+00:00,12.4,6.7,0.0,8.52,2025-04-01 14:00:00+02:00
2025-04-01 13:00:00+00:00,12.4,6.8,0.0,23.8,2025-04-01 15:00:00+02:00
2025-04-01 14:00:00+00:00,12.6,5.8,0.0,29.41,2025-04-01 16:00:00+02:00
2025-04-01 15:00:00+00:00,12.5,5.1,0.0,33.39,2025-04-01 17:00:00+02:00
2025-04-01 16:00:00+00:00,11.3,4.0,0.0,55.11,2025-04-01 18:00:00+02:00
2025-04-01 17:00:00+00:00,9.0,6.0,0.0,72.07,2025-04-01 19:00:00+02:00
2025-04-01 18:00:00+00:00,7.3,6.6,0.0,63.65,2025-04-01 20:00:00+02:00
2025-04-01 19:00:00+00:00,6.4,6.4,0.0,49.44,2025-04-01 21:00:00+02:00
2025-04-01 20:00:00+00:00,5.8,6.2,0.0,39.26,2025-04-01 22:00:00+02:00
2025-04-01 21:00:00+00:00,5.3,6.1,0.0,30.49,2025-04-01 23:00:00+02:00
2025-04-01 22:00:00+00:00,4.9,5.9,0.0,30.07,2025-04-02 00:00:00+02:00
2025-04-01 23:00:00+00:00,4.5,5.9,0.0,29.46,2025-04-02 01:00:00+02:00
2025-04-02 00:00:00+00:00,4.3,6.0,0.0,29.33,2025-04-02 02:00:00+02:00
2025-04-02 01:00:00+00:00,3.2,6.0,0.0,30.08,2025-04-02 03:00:00+02:00
2025-04-02 02:00:00+00:00,3.3,6.3,0.0,30.36,2025-04-02 04:00:00+02:00
2025-04-02 03:00:00+00:00,3.5,7.6,0.0,32.77,2025-04-02 05:00:00+02:00
2025-04-02 04:00:00+00:00,3.5,7.9,0.0,51.58,2025-04-02 06:00:00+02:00
2025-04-02 05:00:00+00:00,3.9,8.1,0.0,69.46,2025-04-02 07:00:00+02:00
2025-04-02 06:00:00+00:00,5.0,9.1,0.0,58.17,2025-04-02 08:00:00+02:00
2025-04-02 07:00:00+00:00,6.7,7.0,0.0,32.48,2025-04-02 09:00:00+02:00
2025-04-02 08:00:00+00:00,8.8,5.4,0.0,26.09,2025-04-02 10:00:00+02:00
2025-04-02 09:00:00+00:00,11.3,6.0,0.0,0.55,2025-04-02 11:00:00+02:00
2025-04-02 10:00:00+00:00,13.3,6.8,0.0,-1.32,2025-04-02 12:00:00+02:00
2025-04-02 11:00:00+00:00,14.7,7.8,0.0,-1.51,2025-04-02 13:00:00+02:00
2025-04-02 12:00:00+00:00,15.6,8.4,0.0,-1.15,2025-04-02 14:00:00+02:00
2025-04-02 13:00:00+00:00,17.6,9.2,0.0,-0.88,2025-04-02 15:00:00+02:00
2025-04-02 14:00:00+00:00,17.6,9.3,0.0,0.86,2025-04-02 16:00:00+02:00
2025-04-02 15:00:00+00:00,17.1,7.0,0.0,23.53,2025-04-02 17:00:00+02:00
2025-04-02 16:00:00+00:00,15.7,6.5,0.0,32.88,2025-04-02 18:00:00+02:00
2025-04-02 17:00:00+00:00,13.7,8.3,0.0,50.1,2025-04-02 19:00:00+02:00
2025-04-02 18:00:00+00:00,12.1,10.5,0.0,37.35,2025-04-02 20:00:00+02:00
2025-04-02 19:00:00+00:00,11.1,11.9,0.0,33.82,2025-04-02 21:00:00+02:00
2025-04-02 20:00:00+00:00,9.9,11.7,0.0,32.86,2025-04-02 22:00:00+02:00
2025-04-02 21:00:00+00:00,8.9,10.8,0.0,31.71,2025-04-02 23:00:00+02:00
2025-04-02 22:00:00+00:00,8.0,10.6,0.0,31.27,2025-04-03 00:00:00+02:00
2025-04-02 23:00:00+00:00,7.3,10.3,0.0,30.66,2025-04-03 01:00:00+02:00
2025-04-03 00:00:00+00:00,6.6,10.1,0.0,30.42,2025-04-03 02:00:00+02:00
2025-04-03 01:00:00+00:00,6.5,9.0,0.0,31.26,2025-04-03 03:00:00+02:00
2025-04-03 02:00:00+00:00,6.0,9.4,0.0,32.0,2025-04-03 04:00:00+02:00
2025-04-03 03:00:00+00:00,5.6,9.4,0.0,33.12,2025-04-03 05:00:00+02:00
2025-04-03 04:00:00+00:00,5.3,9.7,0.0,36.55,2025-04-03 06:00:00+02:00
2025-04-03 05:00:00+00:00,5.4,10.7,0.0,68.9,2025-04-03 07:00:00+02:00
2025-04-03 06:00:00+00:00,6.5,11.0,0.0,52.36,2025-04-03 08:00:00+02:00
2025-04-03 07:00:00+00:00,7.8,10.3,0.0,33.02,2025-04-03 09:00:00+02:00
2025-04-03 08:00:00+00:00,9.7,10.8,0.0,23.38,2025-04-03 10:00:00+02:00
2025-04-03 09:00:00+00:00,11.6,11.7,0.0,-0.54,2025-04-03 11:00:00+02:00
2025-04-03 10:00:00+00:00,13.5,12.6,0.0,-1.88,2025-04-03 12:00:00+02:00
2025-04-03 11:00:00+00:00,15.3,14.2,0.0,-7.58,2025-04-03 13:00:00+02:00
2025-04-03 12:00:00+00:00,16.4,17.6,0.0,-5.1,2025-04-03 14:00:00+02:00
2025-04-03 13:00:00+00:00,18.6,20.1,0.0,-1.19,2025-04-03 15:00:00+02:00
2025-04-03 14:00:00+00:00,18.2,19.0,0.0,10.68,2025-04-03 16:00:00+02:00
2025-04-03 15:00:00+00:00,17.3,19.4,0.0,27.95,2025-04-03 17:00:00+02:00
2025-04-03 16:00:00+00:00,15.5,18.0,0.0,30.99,2025-04-03 18:00:00+02:00
2025-04-03 17:00:00+00:00,13.8,17.8,0.0,31.67,2025-04-03 19:00:00+02:00
2025-04-03 18:00:00+00:00,12.2,16.9,0.0,31.94,2025-04-03 20:00:00+02:00
2025-04-03 19:00:00+00:00,11.1,12.3,0.0,29.79,2025-04-03 21:00:00+02:00
2025-04-03 20:00:00+00:00,9.3,12.7,0.0,27.37,2025-04-03 22:00:00+02:00
2025-04-03 21:00:00+00:00,8.0,12.6,0.0,19.43,2025-04-03 23:00:00+02:00
2025-04-03 22:00:00+00:00,6.7,11.0,0.0,21.39,2025-04-04 00:00:00+02:00
2025-04-03 23:00:00+00:00,5.9,9.1,0.0,17.56,2025-04-04 01:00:00+02:00
2025-04-04 00:00:00+00:00,5.2,9.9,0.0,19.71,2025-04-04 02:00:00+02:00
2025-04-04 01:00:00+00:00,5.7,11.5,0.0,21.37,2025-04-04 03:00:00+02:00
2025-04-04 02:00:00+00:00,5.8,12.6,0.0,24.62,2025-04-04 04:00:00+02:00
2025-04-04 03:00:00+00:00,5.6,13.6,0.0,29.13,2025-04-04 05:00:00+02:00
2025-04-04 04:00:00+00:00,5.2,15.9,0.0,33.74,2025-04-04 06:00:00+02:00
2025-04-04 05:00:00+00:00,4.0,15.5,0.0,73.47,2025-04-04 07:00:00+02:00
2025-04-04 06:00:00+00:00,4.2,15.8,0.0,37.6,2025-04-04 08:00:00+02:00
2025-04-04 07:00:00+00:00,4.8,18.0,0.0,28.81,2025-04-04 09:00:00+02:00
2025-04-04 08:00:00+00:00,5.6,18.0,0.0,26.82,2025-04-04 10:00:00+02:00
2025-04-04 09:00:00+00:00,6.4,17.0,0.0,8.92,2025-04-04 11:00:00+02:00
2025-04-04 10:00:00+00:00,7.5,19.5,0.0,-0.31,2025-04-04 12:00:00+02:00
2025-04-04 11:00:00+00:00,8.1,19.8,0.0,-1.18,2025-04-04 13:00:00+02:00
2025-04-04 12:00:00+00:00,8.4,18.3,0.0,-1.09,2025-04-04 14:00:00+02:00
2025-04-04 13:00:00+00:00,8.8,15.7,0.0,0.9,2025-04-04 15:00:00+02:00
2025-04-04 14:00:00+00:00,8.9,14.2,0.0,22.35,2025-04-04 16:00:00+02:00
2025-04-04 15:00:00+00:00,8.5,12.8,0.0,28.0,2025-04-04 17:00:00+02:00
2025-04-04 16:00:00+00:00,8.3,7.9,0.0,29.99,2025-04-04 18:00:00+02:00
2025-04-04 17:00:00+00:00,7.3,7.0,0.0,30.08,2025-04-04 19:00:00+02:00
2025-04-04 18:00:00+00:00,5.9,15.3,0.0,29.87,2025-04-04 20:00:00+02:00
2025-04-04 19:00:00+00:00,4.9,11.3,0.1,28.54,2025-04-04 21:00:00+02:00
2025-04-04 20:00:00+00:00,4.4,13.0,0.0,28.02,2025-04-04 22:00:00+02:00
2025-04-04 21:00:00+00:00,4.0,16.8,0.0,26.6,2025-04-04 23:00:00+02:00
2025-04-04 22:00:00+00:00,3.4,16.7,0.0,24.18,2025-04-05 00:00:00+02:00
2025-04-04 23:00:00+00:00,2.8,17.6,0.0,20.81,2025-04-05 01:00:00+02:00
2025-04-05 00:00:00+00:00,2.0,16.3,0.0,17.69,2025-04-05 02:00:00+02:00
2025-04-05 01:00:00+00:00,1.4,15.8,0.0,13.79,2025-04-05 03:00:00+02:00
2025-04-05 02:00:00+00:00,0.7,14.9,0.0,20.91,2025-04-05 04:00:00+02:00
2025-04-05 03:00:00+00:00,0.6,15.2,0.0,22.57,2025-04-05 05:00:00+02:00
2025-04-05 04:00:00+00:00,0.3,15.9,0.0,27.16,2025-04-05 06:00:00+02:00
2025-04-05 05:00:00+00:00,0.4,16.4,0.0,23.95,2025-04-05 07:00:00+02:00
2025-04-05 06:00:00+00:00,1.1,18.9,0.0,12.6,2025-04-05 08:00:00+02:00
2025-04-05 07:00:00+00:00,1.8,21.1,0.0,5.32,2025-04-05 09:00:00+02:00
2025-04-05 08:00:00+00:00,2.7,23.6,0.0,1.57,2025-04-05 10:00:00+02:00
2025-04-05 09:00:00+00:00,3.3,25.1,0.0,-0.29,2025-04-05 11:00:00+02:00
2025-04-05 10:00:00+00:00,3.7,25.5,0.0,-3.11,2025-04-05 12:00:00+02:00
2025-04-05 11:00:00+00:00,3.4,27.6,0.0,-5.27,2025-04-05 13:00:00+02:00
2025-04-05 12:00:00+00:00,3.7,27.1,0.0,-5.12,2025-04-05 14:00:00+02:00
2025-04-05 13:00:00+00:00,3.5,27.0,0.0,-4.48,2025-04-05 15:00:00+02:00
2025-04-05 14:00:00+00:00,3.4,25.1,0.0,-0.35,2025-04-05 16:00:00+02:00
2025-04-05 15:00:00+00:00,2.7,23.6,0.0,4.37,2025-04-05 17:00:00+02:00
2025-04-05 16:00:00+00:00,2.1,21.3,0.0,51.11,2025-04-05 18:00:00+02:00
2025-04-05 17:00:00+00:00,1.3,18.0,0.0,57.0,2025-04-05 19:00:00+02:00
2025-04-05 18:00:00+00:00,0.4,14.9,0.0,55.91,2025-04-05 20:00:00+02:00
2025-04-05 19:00:00+00:00,-0.4,11.2,0.0,58.67,2025-04-05 21:00:00+02:00
2025-04-05 20:00:00+00:00,-0.8,8.4,0.0,55.97,2025-04-05 22:00:00+02:00
2025-04-05 21:00:00+00:00,-1.1,7.9,0.0,39.37,2025-04-05 23:00:00+02:00
2025-04-05 22:00:00+00:00,-1.1,7.2,0.0,48.81,2025-04-06 00:00:00+02:00
2025-04-05 23:00:00+00:00,-0.8,5.5,0.0,44.91,2025-04-06 01:00:00+02:00
2025-04-06 00:00:00+00:00,-1.1,4.0,0.0,45.75,2025-04-06 02:00:00+02:00
2025-04-06 01:00:00+00:00,-1.7,4.7,0.0,46.15,2025-04-06 03:00:00+02:00
2025-04-06 02:00:00+00:00,-1.6,4.3,0.0,36.43,2025-04-06 04:00:00+02:00
2025-04-06 03:00:00+00:00,-0.7,5.6,0.0,48.71,2025-04-06 05:00:00+02:00
2025-04-06 04:00:00+00:00,0.3,7.6,0.0,42.47,2025-04-06 06:00:00+02:00
2025-04-06 05:00:00+00:00,0.7,7.1,0.0,63.09,2025-04-06 07:00:00+02:00
2025-04-06 06:00:00+00:00,1.2,6.4,0.0,42.0,2025-04-06 08:00:00+02:00
2025-04-06 07:00:00+00:00,2.0,6.3,0.0,3.6,2025-04-06 09:00:00+02:00
2025-04-06 08:00:00+00:00,3.5,6.8,0.0,0.34,2025-04-06 10:00:00+02:00
2025-04-06 09:00:00+00:00,5.9,8.5,0.0,-3.66,2025-04-06 11:00:00+02:00
2025-04-06 10:00:00+00:00,6.1,11.2,0.0,-3.59,2025-04-06 12:00:00+02:00
2025-04-06 11:00:00+00:00,5.8,11.0,0.0,-6.18,2025-04-06 13:00:00+02:00
2025-04-06 12:00:00+00:00,5.7,9.3,0.0,-9.83,2025-04-06 14:00:00+02:00
2025-04-06 13:00:00+00:00,6.9,11.4,0.0,-4.93,2025-04-06 15:00:00+02:00
2025-04-06 14:00:00+00:00,7.1,12.8,0.0,2.38,2025-04-06 16:00:00+02:00
2025-04-06 15:00:00+00:00,6.3,6.9,0.0,13.93,2025-04-06 17:00:00+02:00
2025-04-06 16:00:00+00:00,5.3,3.4,0.0,58.21,2025-04-06 18:00:00+02:00
2025-04-06 17:00:00+00:00,5.0,1.7,0.0,75.09,2025-04-06 19:00:00+02:00
2025-04-06 18:00:00+00:00,4.7,4.9,0.0,65.0,2025-04-06 20:00:00+02:00
2025-04-06 19:00:00+00:00,4.8,6.6,0.0,65.16,2025-04-06 21:00:00+02:00
2025-04-06 20:00:00+00:00,5.0,7.9,0.0,62.42,2025-04-06 22:00:00+02:00
2025-04-06 21:00:00+00:00,5.0,8.7,0.0,51.54,2025-04-06 23:00:00+02:00
2025-04-06 22:00:00+00:00,4.8,9.1,0.0,30.81,2025-04-07 00:00:00+02:00
2025-04-06 23:00:00+00:00,4.7,10.6,0.0,31.13,2025-04-07 01:00:00+02:00
2025-04-07 00:00:00+00:00,4.5,9.6,0.0,31.21,2025-04-07 02:00:00+02:00
2025-04-07 01:00:00+00:00,4.7,10.1,0.0,31.03,2025-04-07 03:00:00+02:00
2025-04-07 02:00:00+00:00,4.1,9.3,0.0,32.58,2025-04-07 04:00:00+02:00
2025-04-07 03:00:00+00:00,3.9,9.4,0.0,49.62,2025-04-07 05:00:00+02:00
2025-04-07 04:00:00+00:00,4.0,10.6,0.0,49.54,2025-04-07 06:00:00+02:00
2025-04-07 05:00:00+00:00,4.3,12.2,0.0,182.83,2025-04-07 07:00:00+02:00
2025-04-07 06:00:00+00:00,4.5,12.5,0.0,144.61,2025-04-07 08:00:00+02:00
2025-04-07 07:00:00+00:00,5.5,12.2,0.0,106.98,2025-04-07 09:00:00+02:00
2025-04-07 08:00:00+00:00,6.9,12.8,0.0,60.87,2025-04-07 10:00:00+02:00
2025-04-07 09:00:00+00:00,8.4,13.0,0.0,50.74,2025-04-07 11:00:00+02:00
2025-04-07 10:00:00+00:00,9.2,14.9,0.0,40.06,2025-04-07 12:00:00+02:00
2025-04-07 11:00:00+00:00,8.8,16.0,0.0,17.56,2025-04-07 13:00:00+02:00
2025-04-07 12:00:00+00:00,9.5,16.5,0.0,36.81,2025-04-07 14:00:00+02:00
2025-04-07 13:00:00+00:00,9.3,13.0,0.0,49.27,2025-04-07 15:00:00+02:00
2025-04-07 14:00:00+00:00,9.2,11.9,0.0,52.97,2025-04-07 16:00:00+02:00
2025-04-07 15:00:00+00:00,9.2,12.0,0.0,99.07,2025-04-07 17:00:00+02:00
2025-04-07 16:00:00+00:00,8.3,12.0,0.0,127.45,2025-04-07 18:00:00+02:00
2025-04-07 17:00:00+00:00,6.5,10.4,0.0,168.31,2025-04-07 19:00:00+02:00
2025-04-07 18:00:00+00:00,4.8,8.4,0.0,164.78,2025-04-07 20:00:00+02:00
2025-04-07 19:00:00+00:00,4.2,7.5,0.0,134.64,2025-04-07 21:00:00+02:00
2025-04-07 20:00:00+00:00,3.5,7.5,0.0,117.71,2025-04-07 22:00:00+02:00
2025-04-07 21:00:00+00:00,2.9,7.9,0.0,60.88,2025-04-07 23:00:00+02:00
2025-04-07 22:00:00+00:00,2.2,8.1,0.0,62.94,2025-04-08 00:00:00+02:00
2025-04-07 23:00:00+00:00,1.6,8.8,0.0,55.68,2025-04-08 01:00:00+02:00
2025-04-08 00:00:00+00:00,1.2,9.7,0.0,55.91,2025-04-08 02:00:00+02:00
2025-04-08 01:00:00+00:00,0.0,9.7,0.0,56.72,2025-04-08 03:00:00+02:00
2025-04-08 02:00:00+00:00,-0.4,8.8,0.0,55.99,2025-04-08 04:00:00+02:00
2025-04-08 03:00:00+00:00,-0.7,7.9,0.0,82.82,2025-04-08 05:00:00+02:00
2025-04-08 04:00:00+00:00,-1.0,7.4,0.0,105.86,2025-04-08 06:00:00+02:00
2025-04-08 05:00:00+00:00,-0.5,6.5,0.0,143.46,2025-04-08 07:00:00+02:00
2025-04-08 06:00:00+00:00,0.8,4.7,0.0,112.07,2025-04-08 08:00:00+02:00
2025-04-08 07:00:00+00:00,2.7,3.3,0.0,66.14,2025-04-08 09:00:00+02:00
2025-04-08 08:00:00+00:00,4.7,2.5,0.0,44.35,2025-04-08 10:00:00+02:00
2025-04-08 09:00:00+00:00,6.4,2.2,0.0,28.28,2025-04-08 11:00:00+02:00
2025-04-08 10:00:00+00:00,7.7,2.9,0.0,23.09,2025-04-08 12:00:00+02:00
2025-04-08 11:00:00+00:00,8.6,5.7,0.0,12.92,2025-04-08 13:00:00+02:00
2025-04-08 12:00:00+00:00,9.0,7.5,0.0,22.24,2025-04-08 14:00:00+02:00
2025-04-08 13:00:00+00:00,9.5,8.1,0.0,25.06,2025-04-08 15:00:00+02:00
2025-04-08 14:00:00+00:00,9.6,8.0,0.0,25.95,2025-04-08 16:00:00+02:00
2025-04-08 15:00:00+00:00,8.5,9.3,0.0,31.52,2025-04-08 17:00:00+02:00
2025-04-08 16:00:00+00:00,8.2,9.5,0.0,30.89,2025-04-08 18:00:00+02:00
2025-04-08 17:00:00+00:00,7.8,8.3,0.0,31.05,2025-04-08 19:00:00+02:00
2025-04-08 18:00:00+00:00,7.1,7.3,0.0,30.24,2025-04-08 20:00:00+02:00
2025-04-08 19:00:00+00:00,6.2,8.3,0.0,29.04,2025-04-08 21:00:00+02:00
2025-04-08 20:00:00+00:00,5.5,9.1,0.0,28.08,2025-04-08 22:00:00+02:00
2025-04-08 21:00:00+00:00,5.0,11.3,0.0,27.19,2025-04-08 23:00:00+02:00
2025-04-08 22:00:00+00:00,4.9,11.8,0.0,27.24,2025-04-09 00:00:00+02:00
2025-04-08 23:00:00+00:00,4.4,10.7,0.0,26.83,2025-04-09 01:00:00+02:00
2025-04-09 00:00:00+00:00,4.1,10.0,0.0,22.09,2025-04-09 02:00:00+02:00
2025-04-09 01:00:00+00:00,4.1,9.7,0.0,20.1,2025-04-09 03:00:00+02:00
2025-04-09 02:00:00+00:00,4.4,11.5,0.0,20.19,2025-04-09 04:00:00+02:00
2025-04-09 03:00:00+00:00,4.9,12.2,0.0,27.57,2025-04-09 05:00:00+02:00
2025-04-09 04:00:00+00:00,4.9,12.9,0.0,29.76,2025-04-09 06:00:00+02:00
2025-04-09 05:00:00+00:00,5.1,14.1,0.0,36.59,2025-04-09 07:00:00+02:00
2025-04-09 06:00:00+00:00,5.7,15.5,0.0,33.6,2025-04-09 08:00:00+02:00
2025-04-09 07:00:00+00:00,7.2,20.3,0.0,29.39,2025-04-09 09:00:00+02:00
2025-04-09 08:00:00+00:00,6.6,27.9,0.0,21.17,2025-04-09 10:00:00+02:00
2025-04-09 09:00:00+00:00,5.0,24.4,0.0,20.23,2025-04-09 11:00:00+02:00
2025-04-09 10:00:00+00:00,4.8,25.0,0.0,8.23,2025-04-09 12:00:00+02:00
2025-04-09 11:00:00+00:00,4.9,25.5,0.0,3.66,2025-04-09 13:00:00+02:00
2025-04-09 12:00:00+00:00,5.0,28.9,0.0,7.45,2025-04-09 14:00:00+02:00
2025-04-09 13:00:00+00:00,4.4,25.1,0.0,14.55,2025-04-09 15:00:00+02:00
2025-04-09 14:00:00+00:00,4.5,24.6,0.0,18.53,2025-04-09 16:00:00+02:00
2025-04-09 15:00:00+00:00,4.1,24.7,0.0,19.98,2025-04-09 17:00:00+02:00
2025-04-09 16:00:00+00:00,3.5,22.9,0.0,19.98,2025-04-09 18:00:00+02:00
2025-04-09 17:00:00+00:00,3.0,18.2,0.0,27.15,2025-04-09 19:00:00+02:00
2025-04-09 18:00:00+00:00,2.3,16.2,0.0,28.28,2025-04-09 20:00:00+02:00
2025-04-09 19:00:00+00:00,2.0,13.9,0.0,28.02,2025-04-09 21:00:00+02:00
2025-04-09 20:00:00+00:00,1.6,13.1,0.0,26.23,2025-04-09 22:00:00+02:00
2025-04-09 21:00:00+00:00,2.2,15.5,0.0,26.58,2025-04-09 23:00:00+02:00
2025-04-09 22:00:00+00:00,1.9,15.6,0.0,21.3,2025-04-10 00:00:00+02:00
2025-04-09 23:00:00+00:00,1.1,14.7,0.0,21.72,2025-04-10 01:00:00+02:00
2025-04-10 00:00:00+00:00,0.7,14.8,0.0,22.59,2025-04-10 02:00:00+02:00
2025-04-10 01:00:00+00:00,-0.1,13.9,0.0,23.58,2025-04-10 03:00:00+02:00
2025-04-10 02:00:00+00:00,-0.5,13.4,0.0,31.29,2025-04-10 04:00:00+02:00
2025-04-10 03:00:00+00:00,-0.7,12.8,0.0,50.53,2025-04-10 05:00:00+02:00
2025-04-10 04:00:00+00:00,-0.9,11.8,0.0,129.44,2025-04-10 06:00:00+02:00
2025-04-10 05:00:00+00:00,-0.4,10.1,0.0,176.6,2025-04-10 07:00:00+02:00
2025-04-10 06:00:00+00:00,0.4,10.2,0.0,137.88,2025-04-10 08:00:00+02:00
2025-04-10 07:00:00+00:00,1.5,9.0,0.0,87.19,2025-04-10 09:00:00+02:00
2025-04-10 08:00:00+00:00,2.5,8.9,0.0,39.92,2025-04-10 10:00:00+02:00
2025-04-10 09:00:00+00:00,3.4,11.9,0.0,23.9,2025-04-10 11:00:00+02:00
2025-04-10 10:00:00+00:00,3.6,14.2,0.0,22.7,2025-04-10 12:00:00+02:00
2025-04-10 11:00:00+00:00,4.1,14.8,0.0,4.92,2025-04-10 13:00:00+02:00
2025-04-10 12:00:00+00:00,4.3,14.4,0.0,2.01,2025-04-10 14:00:00+02:00
2025-04-10 13:00:00+00:00,5.9,17.6,0.0,6.8,2025-04-10 15:00:00+02:00
2025-04-10 14:00:00+00:00,5.4,18.4,0.0,18.74,2025-04-10 16:00:00+02:00
2025-04-10 15:00:00+00:00,4.8,13.9,0.1,22.27,2025-04-10 17:00:00+02:00
2025-04-10 16:00:00+00:00,5.2,16.2,0.2,22.3,2025-04-10 18:00:00+02:00
2025-04-10 17:00:00+00:00,5.0,17.3,0.2,21.66,2025-04-10 19:00:00+02:00
2025-04-10 18:00:00+00:00,5.5,17.9,0.0,20.09,2025-04-10 20:00:00+02:00
2025-04-10 19:00:00+00:00,6.1,17.4,0.0,19.24,2025-04-10 21:00:00+02:00
2025-04-10 20:00:00+00:00,6.4,16.9,0.0,17.7,2025-04-10 22:00:00+02:00
2025-04-10 21:00:00+00:00,6.5,18.3,0.0,13.17,2025-04-10 23:00:00+02:00
2025-04-10 22:00:00+00:00,6.5,19.3,0.0,10.76,2025-04-11 00:00:00+02:00
2025-04-10 23:00:00+00:00,6.7,18.9,0.0,8.86,2025-04-11 01:00:00+02:00
2025-04-11 00:00:00+00:00,6.7,18.6,0.0,8.89,2025-04-11 02:00:00+02:00
2025-04-11 01:00:00+00:00,7.0,17.5,0.0,7.04,2025-04-11 03:00:00+02:00
2025-04-11 02:00:00+00:00,6.9,16.8,0.0,7.18,2025-04-11 04:00:00+02:00
2025-04-11 03:00:00+00:00,6.5,17.2,0.0,14.45,2025-04-11 05:00:00+02:00
2025-04-11 04:00:00+00:00,5.4,15.7,0.0,23.94,2025-04-11 06:00:00+02:00
2025-04-11 05:00:00+00:00,3.8,16.8,0.0,45.74,2025-04-11 07:00:00+02:00
2025-04-11 06:00:00+00:00,3.2,14.6,0.0,49.04,2025-04-11 08:00:00+02:00
2025-04-11 07:00:00+00:00,3.8,13.7,0.0,42.04,2025-04-11 09:00:00+02:00
2025-04-11 08:00:00+00:00,4.6,13.9,0.0,30.92,2025-04-11 10:00:00+02:00
2025-04-11 09:00:00+00:00,5.6,16.5,0.0,13.9,2025-04-11 11:00:00+02:00
2025-04-11 10:00:00+00:00,6.3,15.7,0.0,7.25,2025-04-11 12:00:00+02:00
2025-04-11 11:00:00+00:00,6.7,13.4,0.0,4.29,2025-04-11 13:00:00+02:00
2025-04-11 12:00:00+00:00,7.3,10.3,0.0,6.36,2025-04-11 14:00:00+02:00
2025-04-11 13:00:00+00:00,8.7,14.7,0.0,12.16,2025-04-11 15:00:00+02:00
2025-04-11 14:00:00+00:00,9.0,12.6,0.0,28.78,2025-04-11 16:00:00+02:00
2025-04-11 15:00:00+00:00,9.8,4.3,0.0,45.53,2025-04-11 17:00:00+02:00
2025-04-11 16:00:00+00:00,9.8,6.1,0.0,62.96,2025-04-11 18:00:00+02:00
2025-04-11 17:00:00+00:00,5.6,15.8,0.0,67.04,2025-04-11 19:00:00+02:00
2025-04-11 18:00:00+00:00,2.7,13.5,0.0,42.61,2025-04-11 20:00:00+02:00
2025-04-11 19:00:00+00:00,2.5,12.9,0.0,29.69,2025-04-11 21:00:00+02:00
2025-04-11 20:00:00+00:00,2.0,14.2,0.0,23.43,2025-04-11 22:00:00+02:00
2025-04-11 21:00:00+00:00,2.0,13.4,0.0,21.11,2025-04-11 23:00:00+02:00
2025-04-11 22:00:00+00:00,2.6,15.5,0.0,22.52,2025-04-12 00:00:00+02:00
2025-04-11 23:00:00+00:00,3.1,16.7,0.0,20.3,2025-04-12 01:00:00+02:00
2025-04-12 00:00:00+00:00,3.4,16.2,0.0,19.56,2025-04-12 02:00:00+02:00
2025-04-12 01:00:00+00:00,3.4,15.3,0.0,19.64,2025-04-12 03:00:00+02:00
2025-04-12 02:00:00+00:00,3.3,13.6,0.0,20.19,2025-04-12 04:00:00+02:00
2025-04-12 03:00:00+00:00,3.6,12.6,0.0,19.63,2025-04-12 05:00:00+02:00
2025-04-12 04:00:00+00:00,3.9,12.0,0.0,19.26,2025-04-12 06:00:00+02:00
2025-04-12 05:00:00+00:00,5.0,13.0,0.0,21.4,2025-04-12 07:00:00+02:00
2025-04-12 06:00:00+00:00,6.4,9.9,0.0,25.3,2025-04-12 08:00:00+02:00
2025-04-12 07:00:00+00:00,7.6,10.0,0.0,17.94,2025-04-12 09:00:00+02:00
